id,minority,female,channel_acq,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart
2104,0,0,2,2,58.99,6,22,0
2105,0,0,2,3,46.49,4,6,1
2106,0,1,2,1,54.49,5,15,0
2107,0,0,1,16,157.47,0,11,0
2108,0,0,2,9,54.99,3,9,1
2109,0,0,1,1,47.99,0,1,0
2110,0,1,2,1,59.99,6,20,0
2111,1,1,1,1,236.97,4,15,0
2112,0,1,2,0,0,6,11,0
2113,1,1,2,5,127.47,5,12,0
2114,0,0,2,1,61.49,0,1,1
2115,0,0,2,1,77.49,1,10,1
2116,1,1,3,5,71.99,5,29,0
2117,0,0,2,0,0,4,18,0
2118,0,1,3,1,161.97,3,14,0
2119,0,1,3,2,58.99,0,9,0
2120,0,0,2,2,76.99,6,13,1
2121,1,0,1,6,56.99,1,2,1
2122,0,1,2,5,58.99,4,21,0
2123,0,1,3,4,158.98,3,30,1
2124,0,0,2,0,0,1,6,1
2125,0,1,3,1,52.99,2,15,0
2126,0,1,1,13,58.49,0,26,1
2127,0,1,1,1,75.99,4,11,0
2128,1,1,1,1,47.49,5,25,0
2129,0,1,1,3,169.47,3,22,0
2130,0,0,2,1,61.99,4,7,0
2131,0,0,1,0,0,0,10,1
2132,1,0,1,2,63.99,0,15,0
2133,1,1,1,0,0,3,18,0
2134,0,1,1,1,215.97,6,7,1
2135,0,0,3,3,126.98,2,14,1
2136,0,1,3,1,77.49,4,26,0
2137,0,0,1,2,184.47,3,6,0
2138,0,0,1,0,0,3,15,1
2139,0,1,2,4,43.49,0,16,0
2140,0,0,4,3,65.99,6,3,1
2141,1,0,1,0,0,5,15,0
2142,0,0,2,0,0,0,4,0
2143,0,1,4,2,144.98,1,22,1
2144,0,1,3,4,67.99,2,15,0
2145,0,1,5,1,70.49,4,14,0
2146,0,1,3,4,61.49,3,17,0
2147,1,0,1,7,60.99,1,18,1
2148,0,0,1,0,0,1,21,1
2149,0,1,3,0,0,0,18,0
2150,0,0,2,3,51.49,3,8,0
2151,0,1,3,2,122.98,6,16,0
2152,0,0,5,0,0,5,4,0
2153,0,1,3,0,0,2,19,0
2154,0,0,4,0,0,0,11,1
2155,0,0,3,0,0,1,13,0
2156,1,0,1,2,38.49,5,6,1
2157,0,1,3,0,0,4,15,1
2158,1,0,1,1,63.49,0,7,0
2159,0,1,3,3,56.49,4,14,0
2160,0,0,3,3,215.97,3,4,0
2161,0,1,2,0,0,4,17,0
2162,0,1,1,0,0,4,14,0
2163,0,0,3,3,105.98,4,5,1
2164,0,0,3,1,73.99,1,4,1
2165,0,0,3,0,0,5,1,0
2166,0,0,2,8,61.49,0,16,1
2167,0,1,5,1,138.98,0,16,0
2168,0,0,2,2,133.47,4,2,1
2169,0,1,1,3,64.99,4,23,1
2170,1,1,1,0,0,5,19,1
2171,0,0,1,1,39.99,5,8,0
2172,0,1,2,5,71.99,2,23,1
2173,1,1,1,2,60.49,1,12,1
2174,1,1,1,0,0,3,12,0
2175,0,1,1,2,49.99,6,19,1
2176,0,1,3,1,49.49,4,17,1
2177,0,1,3,0,0,3,16,1
2178,0,1,2,6,56.99,0,12,0
2179,0,1,2,2,53.99,4,19,0
2180,0,1,1,1,71.49,7,24,1
2181,1,0,1,0,0,6,10,0
2182,1,1,1,3,104.98,2,7,0
2183,0,1,2,0,0,2,27,0
2184,0,1,3,1,70.99,1,13,1
2185,0,0,2,0,0,2,8,1
2186,1,0,2,0,0,3,18,0
2187,0,0,1,5,53.99,4,1,0
2188,0,1,3,3,56.99,3,13,0
2189,0,0,3,1,59.49,0,15,0
2190,0,1,3,0,0,3,25,0
2191,1,1,1,1,139.98,0,20,0
2192,1,1,1,0,0,7,23,1
2193,1,1,1,0,0,2,20,0
2194,0,1,2,0,0,5,23,0
2195,0,1,1,5,60.49,7,11,0
2196,1,1,1,5,121.98,2,17,0
2197,0,1,4,1,63.99,5,14,1
2198,0,0,3,3,63.99,0,7,0
2199,0,1,3,0,0,2,18,0
2200,0,0,1,1,54.99,3,1,1
2201,0,0,2,1,55.99,4,4,1
2202,0,0,1,2,80.99,4,3,0
2203,0,0,2,2,60.99,1,16,0
2204,0,1,2,1,45.99,6,22,0
2205,0,0,3,10,99.98,0,12,0
2206,0,0,3,0,0,6,3,1
2207,0,0,1,4,59.99,5,10,0
2208,0,0,1,1,54.99,4,7,0
2209,0,1,3,0,0,6,17,0
2210,1,1,1,4,59.99,6,13,0
2211,0,1,1,4,53.99,4,23,0
2212,0,1,3,2,92.98,7,12,0
2213,0,0,1,3,38.49,0,8,1
2214,0,0,3,0,0,5,8,1
2215,1,1,3,5,219.96,4,19,1
2216,0,0,4,0,0,7,18,0
2217,0,0,4,4,57.49,5,4,0
2218,0,0,1,0,0,6,18,1
2219,0,1,1,2,73.49,2,28,0
2220,1,0,1,1,45.49,1,8,0
2221,0,1,1,1,33.49,2,28,1
2222,0,0,3,3,60.99,5,10,0
2223,0,1,2,0,0,1,20,1
2224,0,1,1,0,0,7,14,0
2225,0,0,1,0,0,2,7,0
2226,1,1,1,2,230.97,1,15,0
2227,0,1,1,5,73.49,4,20,0
2228,0,1,3,5,59.99,7,16,0
2229,0,0,2,0,0,7,12,0
2230,1,0,2,1,56.99,1,11,0
2231,1,0,1,0,0,1,2,0
2232,0,1,2,0,0,6,20,1
2233,1,1,1,2,79.49,2,18,0
2234,0,1,1,2,211.47,6,22,0
2235,0,0,1,1,59.99,4,12,0
2236,0,1,3,0,0,0,20,0
2237,0,0,2,0,0,1,4,0
2238,0,1,3,1,68.49,0,21,1
2239,0,0,1,6,90.98,1,4,1
2240,0,1,3,8,88.99,4,19,0
2241,0,0,2,4,52.99,0,8,0
2242,0,0,3,2,77.99,4,4,1
2243,0,1,3,6,139.98,5,21,0
2244,0,1,3,8,94.98,4,16,1
2245,0,1,1,3,91.98,5,19,0
2246,0,0,4,4,52.99,0,6,0
2247,0,1,3,0,0,4,27,1
2248,1,1,1,1,65.99,7,28,0
2249,0,0,3,4,69.99,1,8,0
2250,0,1,2,1,66.99,0,13,0
2251,0,0,2,5,62.99,0,10,0
2252,0,0,5,6,70.49,1,8,0
2253,0,1,4,0,0,6,22,0
2254,0,1,3,4,56.99,5,6,1
2255,0,1,2,0,0,4,20,0
2256,0,0,3,2,69.49,1,7,1
2257,0,1,1,3,58.99,4,25,0
2258,0,0,5,0,0,2,17,1
2259,0,1,3,0,0,0,22,0
2260,0,0,2,2,61.99,2,12,1
2261,0,1,2,1,74.49,7,25,1
2262,0,1,5,1,55.49,5,13,1
2263,0,1,3,0,0,6,10,1
2264,0,1,1,0,0,2,9,0
2265,0,1,5,1,76.99,0,21,1
2266,0,0,3,2,75.49,1,2,0
2267,0,0,3,8,155.97,4,7,1
2268,0,1,3,1,139.98,6,19,0
2269,1,0,1,0,0,3,11,0
2270,1,0,1,6,98.98,5,2,0
2271,0,0,1,0,0,6,9,1
2272,0,0,3,3,57.99,0,16,0
2273,0,1,3,5,52.99,3,18,0
2274,0,1,1,7,62.99,1,19,1
2275,0,1,3,1,100.98,7,16,0
2276,0,0,3,0,0,1,5,1
2277,0,1,3,3,47.49,4,15,0
2278,1,0,1,0,0,2,10,0
2279,0,1,2,3,108.98,6,15,0
2280,1,0,1,0,0,0,2,1
2281,0,0,1,0,0,3,16,0
2282,0,1,3,4,47.99,7,9,1
2283,0,0,4,1,57.99,6,16,1
2284,0,1,1,4,55.99,4,21,0
2285,1,1,1,1,48.99,5,21,1
2286,0,1,2,8,101.98,5,13,0
2287,0,1,5,0,0,1,25,0
2288,0,0,3,5,261.96,6,6,0
2289,0,1,2,0,0,4,9,0
2290,0,1,2,5,200.97,3,17,0
2291,0,1,2,0,0,0,17,1
2292,1,1,1,2,81.99,6,17,1
2293,0,0,1,1,48.99,0,4,1
2294,0,0,1,2,63.49,0,6,0
2295,0,1,3,0,0,1,18,0
2296,0,1,2,1,60.49,1,11,0
2297,0,1,2,0,0,6,15,0
2298,1,1,3,2,80.99,0,18,0
2299,1,0,1,3,77.99,0,2,0
2300,0,1,2,1,54.49,5,25,0
2301,0,1,3,0,0,4,12,0
2302,0,1,3,2,71.99,1,7,0
2303,0,0,2,0,0,1,8,1
2304,0,1,2,0,0,1,9,1
2305,0,0,3,2,109.98,5,4,0
2306,1,0,1,4,52.99,3,3,1
2307,0,1,1,4,94.98,6,23,1
2308,1,1,3,0,0,1,16,0
2309,0,0,2,1,131.98,6,5,0
2310,0,0,2,1,121.98,2,5,0
2311,1,0,2,2,49.99,6,15,1
2312,0,1,5,3,79.99,6,11,0
2313,0,0,1,0,0,6,14,1
2314,0,1,4,0,0,0,22,0
2315,0,0,2,0,0,3,10,0
2316,0,1,1,1,205.47,0,23,0
2317,1,0,1,1,64.99,6,3,1
2318,0,1,2,9,132.98,5,27,0
2319,0,1,3,1,51.49,4,25,0
2320,0,0,1,2,58.49,4,10,1
2321,1,1,2,8,205.96,7,23,0
2322,0,0,1,1,74.99,0,10,1
2323,0,0,3,1,71.99,0,17,0
2324,0,1,3,3,70.49,7,24,0
2325,0,0,1,3,53.49,7,2,0
2326,0,1,5,0,0,3,21,0
2327,0,0,1,0,0,4,14,0
2328,0,0,2,7,117.98,1,1,1
2329,0,1,1,2,61.49,4,14,0
2330,0,1,1,2,54.99,1,19,0
2331,1,0,1,2,205.96,4,4,1
2332,0,1,3,5,78.49,0,19,0
2333,0,1,2,3,44.99,1,14,0
2334,0,0,4,0,0,1,2,0
2335,0,0,1,0,0,5,10,1
2336,0,0,1,0,0,5,10,1
2337,0,1,3,13,111.98,7,21,0
2338,0,1,1,7,49.49,1,20,0
2339,1,1,3,2,115.98,0,18,0
2340,0,1,2,1,88.49,2,28,0
2341,0,1,1,9,64.49,4,21,0
2342,0,1,1,4,53.99,4,18,0
2343,0,1,1,0,0,4,17,1
2344,1,1,1,1,117.98,1,19,1
2345,0,1,1,3,61.49,0,18,0
2346,0,1,2,8,76.99,6,20,0
2347,0,1,3,0,0,4,22,1
2348,0,0,2,1,121.98,0,10,0
2349,1,0,1,1,68.99,1,5,0
2350,1,1,1,0,0,5,10,0
2351,0,0,1,14,129.98,5,4,1
2352,1,0,1,1,170.97,0,20,0
2353,0,1,1,1,51.49,0,19,1
2354,0,1,1,0,0,4,13,0
2355,0,1,2,10,139.98,2,14,0
2356,1,0,1,1,64.99,5,4,0
2357,0,1,3,0,0,2,26,0
2358,0,0,2,0,0,2,7,0
2359,0,0,2,5,44.99,4,2,0
2360,0,1,1,4,47.49,5,18,0
2361,1,0,1,1,42.49,6,9,0
2362,1,1,1,0,0,5,10,0
2363,1,1,1,3,109.98,3,8,0
2364,0,0,2,0,0,1,5,0
2365,0,1,5,4,50.49,5,11,0
2366,0,0,3,2,119.98,1,4,0
2367,0,0,2,0,0,4,5,1
2368,0,1,1,3,52.99,4,24,1
2369,1,1,1,0,0,0,14,0
2370,0,1,1,2,55.99,4,18,0
2371,0,0,2,1,57.49,1,10,0
2372,0,1,2,3,50.49,6,24,0
2373,0,1,2,1,118.98,1,13,0
2374,1,0,1,6,211.96,5,12,1
2375,1,1,1,2,64.49,0,10,0
2376,0,0,1,1,62.99,0,2,1
2377,0,1,2,4,70.99,6,18,0
2378,0,0,3,1,99.98,3,7,1
2379,0,0,3,3,77.99,5,8,0
2380,0,1,2,2,197.96,7,24,0
2381,1,1,1,2,61.99,0,14,0
2382,0,1,2,5,62.49,4,21,0
2383,0,0,1,0,0,2,12,0
2384,0,0,5,8,58.49,6,12,1
2385,0,0,1,1,67.99,2,17,1
2386,0,0,1,3,131.98,0,5,0
2387,1,0,3,2,173.97,1,10,0
2388,0,0,2,5,54.99,2,1,1
2389,0,1,3,1,95.98,5,20,0
2390,0,1,3,3,126.98,1,11,0
2391,1,0,1,4,89.98,4,4,0
2392,0,1,3,0,0,2,11,0
2393,0,1,3,4,100.98,4,17,0
2394,0,1,3,0,0,5,19,1
2395,0,1,5,3,89.98,7,23,0
2396,1,1,1,1,61.49,0,24,0
2397,0,0,3,3,224.97,0,21,0
2398,0,0,1,1,83.98,6,3,1
2399,1,0,2,2,63.99,0,1,1
2400,0,0,1,0,0,0,17,0
2401,0,0,3,3,173.97,1,2,1
2402,0,0,1,0,0,2,6,0
2403,0,0,3,3,69.99,6,11,1
2404,1,1,1,0,0,4,20,0
2405,0,1,2,1,42.99,6,20,0
2406,0,0,2,1,119.98,5,8,0
2407,0,1,3,2,57.99,5,11,0
2408,0,1,3,8,80.49,1,6,0
2409,1,1,1,0,0,0,17,0
2410,0,0,4,0,0,3,1,0
2411,0,1,4,5,130.98,6,20,0
2412,1,1,3,0,0,7,19,0
2413,0,0,1,7,43.49,0,9,1
2414,0,0,2,0,0,0,17,0
2415,0,1,3,10,111.98,1,21,0
2416,0,1,3,0,0,1,15,0
2417,0,1,3,0,0,4,15,0
2418,0,1,2,1,49.99,6,18,0
2419,1,0,1,0,0,1,2,0
2420,0,1,3,1,82.99,5,10,0
2421,0,1,1,1,72.99,2,19,0
2422,1,0,1,0,0,0,11,0
2423,0,0,3,0,0,6,1,1
2424,1,1,1,5,172.98,3,22,0
2425,0,1,1,4,69.99,7,11,0
2426,0,1,3,0,0,7,21,1
2427,0,0,1,3,121.98,0,10,1
2428,0,0,5,3,66.49,3,1,0
2429,0,0,1,1,53.99,6,15,1
2430,0,1,1,0,0,5,14,0
2431,0,1,3,4,43.99,0,20,0
2432,0,0,3,12,61.49,5,12,0
2433,0,0,2,0,0,4,17,0
2434,0,1,1,0,0,1,6,0
2435,0,1,3,3,70.99,1,16,0
2436,0,1,1,0,0,4,15,0
2437,1,0,1,0,0,1,15,0
2438,0,0,2,3,42.99,5,10,0
2439,1,1,1,0,0,6,24,0
2440,0,1,1,1,181.47,7,28,0
2441,0,0,5,0,0,3,11,1
2442,0,0,4,0,0,5,10,1
2443,0,0,5,0,0,5,1,1
2444,0,0,2,4,94.98,0,11,0
2445,0,1,1,0,0,1,17,0
2446,0,1,2,0,0,0,17,0
2447,0,0,4,2,141.98,7,11,0
2448,0,0,2,0,0,1,8,1
2449,0,1,1,4,69.99,4,19,1
2450,0,0,1,0,0,6,14,1
2451,0,0,2,0,0,6,5,0
2452,0,1,2,0,0,2,14,1
2453,0,0,4,5,46.99,4,12,0
2454,0,0,1,3,65.99,5,4,0
2455,0,1,1,0,0,6,20,0
2456,0,0,1,1,137.97,1,8,1
2457,0,1,2,3,57.99,6,18,0
2458,0,1,2,1,59.99,0,14,1
2459,0,0,1,2,155.97,4,7,0
2460,0,0,2,4,149.98,4,1,0
2461,1,1,1,0,0,4,18,0
2462,0,0,2,3,75.99,2,26,1
2463,0,1,1,4,48.99,1,22,0
2464,0,1,1,2,57.99,5,21,0
2465,0,1,2,0,0,4,21,0
2466,0,1,1,5,66.49,6,22,0
2467,0,1,4,3,78.99,2,24,0
2468,0,0,1,0,0,7,5,0
2469,0,0,2,0,0,0,5,1
2470,1,1,1,1,128.98,0,14,0
2471,1,1,1,1,58.49,3,23,0
2472,0,1,3,17,66.49,1,19,0
2473,0,0,1,3,62.99,0,4,1
2474,0,1,1,0,0,4,9,0
2475,1,1,2,2,139.98,1,22,1
2476,0,1,3,0,0,4,19,0
2477,0,1,1,1,45.99,2,30,0
2478,0,0,1,2,63.49,5,14,1
2479,0,0,1,1,51.49,5,2,0
2480,1,0,1,0,0,5,2,1
2481,0,1,1,2,70.99,1,18,0
2482,0,1,1,1,66.99,2,17,0
2483,0,1,2,2,60.99,7,20,0
2484,0,1,1,3,127.98,0,16,0
2485,0,1,3,0,0,2,18,0
2486,0,1,3,0,0,4,25,0
2487,0,0,3,5,155.98,6,3,0
2488,0,0,2,7,197.97,7,3,0
2489,0,0,2,6,66.49,0,12,0
2490,0,1,3,5,123.98,5,12,1
2491,0,1,3,1,87.49,0,23,0
2492,0,0,1,1,35.49,0,16,0
2493,0,1,1,3,73.49,7,8,1
2494,1,0,1,1,59.99,1,3,0
2495,0,1,4,7,59.99,1,19,0
2496,0,0,1,0,0,6,2,0
2497,0,0,4,0,0,1,3,0
2498,0,1,2,1,215.97,7,13,1
2499,0,1,3,1,188.97,5,18,0
2500,0,1,2,3,129.98,1,25,1
2501,1,1,1,0,0,4,15,1
2502,1,0,1,2,146.98,2,3,1
2503,0,1,2,0,0,7,14,1
2504,1,1,1,1,53.99,0,16,0
2505,0,0,1,0,0,4,2,0
2506,1,1,1,1,70.99,6,20,0
2507,0,1,2,4,221.97,1,21,1
2508,0,1,1,1,208.47,5,12,1
2509,0,0,1,0,0,5,17,1
2510,0,1,3,0,0,4,14,0
2511,0,1,3,0,0,1,11,1
2512,1,1,3,3,125.98,2,26,0
2513,1,1,1,0,0,6,17,0
2514,0,0,5,1,123.98,1,9,1
2515,0,0,1,0,0,2,12,1
2516,0,0,2,5,68.99,5,9,1
2517,0,0,3,4,43.49,7,14,0
2518,1,1,2,1,133.98,2,24,1
2519,0,1,1,0,0,2,20,1
2520,0,0,3,3,62.99,6,4,1
2521,1,0,1,0,0,6,9,1
2522,0,1,2,4,44.49,5,18,1
2523,0,1,3,0,0,6,16,0
2524,1,1,1,8,63.99,3,15,0
2525,0,0,2,0,0,1,6,1
2526,0,0,5,4,63.49,5,1,0
2527,0,1,2,3,197.97,2,19,0
2528,0,0,1,1,149.97,0,17,1
2529,1,1,1,0,0,0,22,0
2530,1,1,1,0,0,7,19,1
2531,0,1,1,1,47.99,4,15,1
2532,0,1,1,5,53.99,0,22,0
2533,0,1,1,1,119.98,4,22,1
2534,1,1,1,2,60.99,7,21,0
2535,0,1,2,2,69.99,7,11,0
2536,1,1,1,1,82.99,4,14,0
2537,0,1,3,4,54.49,7,17,1
2538,1,1,1,1,75.99,5,15,0
2539,0,0,4,3,114.98,7,5,0
2540,0,1,2,0,0,0,25,0
2541,0,0,1,6,131.98,1,1,0
2542,0,0,4,1,108.98,2,13,0
2543,0,1,2,0,0,1,16,0
2544,0,0,2,3,83.99,4,15,1
2545,0,0,2,2,84.98,6,13,1
2546,0,0,1,4,60.99,7,17,1
2547,0,1,1,0,0,0,26,0
2548,1,1,3,0,0,1,23,0
2549,0,1,3,4,42.99,5,17,0
2550,0,1,2,0,0,5,20,0
2551,0,0,2,10,119.98,4,5,0
2552,0,0,1,1,143.98,3,11,0
2553,0,1,1,0,0,5,18,1
2554,1,1,1,1,75.49,4,15,0
2555,0,1,2,2,107.98,2,15,0
2556,0,0,2,7,197.97,2,4,1
2557,0,1,3,5,60.99,4,4,0
2558,0,0,3,9,57.99,0,5,1
2559,0,0,4,3,60.99,3,4,1
2560,0,1,2,3,69.99,7,17,0
2561,0,0,3,4,118.98,7,2,1
2562,0,0,3,0,0,3,14,0
2563,1,1,1,0,0,6,17,1
2564,0,0,2,0,0,5,4,1
2565,1,0,1,0,0,6,9,0
2566,0,1,2,0,0,4,14,1
2567,1,1,1,11,129.98,6,15,1
2568,0,1,1,0,0,7,16,0
2569,1,1,1,0,0,4,16,0
2570,1,0,1,0,0,4,4,1
2571,0,1,1,5,48.49,1,14,0
2572,1,1,1,1,69.49,4,10,0
2573,0,1,2,4,64.99,7,20,0
2574,1,1,1,12,125.98,6,20,0
2575,0,0,3,1,56.99,1,16,0
2576,0,1,2,3,48.49,5,11,1
2577,1,1,1,3,57.99,3,28,0
2578,0,1,3,4,115.98,2,25,0
2579,1,1,1,11,76.49,7,21,0
2580,0,1,3,0,0,7,17,0
2581,1,0,1,4,263.96,6,12,0
2582,0,0,3,1,53.99,6,6,0
2583,0,0,2,0,0,4,1,1
2584,1,1,2,3,59.99,0,13,1
2585,0,0,3,2,226.47,4,5,0
2586,0,1,3,0,0,1,20,0
2587,0,1,5,1,61.99,6,17,0
2588,0,1,5,0,0,4,19,0
2589,1,0,1,1,140.97,5,10,0
2590,0,1,1,1,49.99,5,18,0
2591,0,1,3,3,54.99,0,19,0
2592,1,0,3,11,111.98,4,15,1
2593,0,1,3,4,67.49,5,19,0
2594,0,1,2,12,111.98,5,16,0
2595,0,1,3,2,93.98,6,16,0
2596,0,1,3,1,121.98,2,16,0
2597,0,0,4,0,0,5,3,0
2598,0,0,1,0,0,0,17,0
2599,0,1,1,1,115.98,4,20,0
2600,0,0,2,4,63.49,1,8,0
2601,0,0,4,8,121.98,7,4,0
2602,0,1,2,2,54.99,5,26,0
2603,0,0,3,0,0,2,8,0
2604,0,0,3,2,63.99,5,9,0
2605,0,1,3,1,53.99,5,21,0
2606,1,0,1,0,0,2,5,1
2607,0,1,3,2,203.97,0,18,1
2608,0,1,4,17,48.99,2,19,1
2609,0,1,3,10,62.99,5,18,0
2610,0,1,3,6,57.49,7,12,0
2611,0,1,1,3,54.99,2,16,0
2612,1,1,1,1,146.98,3,9,0
2613,0,1,3,1,71.99,6,12,0
2614,0,0,1,2,123.98,5,12,0
2615,0,1,3,2,136.98,0,16,1
2616,0,0,2,3,125.98,3,20,0
2617,0,1,3,5,51.99,4,6,0
2618,0,1,3,12,58.99,6,20,0
2619,1,0,1,1,60.99,5,1,0
2620,0,1,3,0,0,2,11,0
2621,1,0,1,2,95.98,4,3,0
2622,0,0,3,2,64.99,0,10,1
2623,1,1,1,4,62.99,2,19,0
2624,0,0,4,2,63.99,1,3,1
2625,1,0,1,4,52.49,4,16,0
2626,0,1,3,2,151.98,0,22,0
2627,0,0,2,4,72.99,4,20,0
2628,0,0,3,0,0,4,23,0
2629,1,1,1,5,167.97,5,16,0
2630,0,1,1,0,0,1,16,0
2631,1,0,1,10,62.99,5,11,0
2632,0,0,1,0,0,0,1,0
2633,1,0,1,0,0,4,10,1
2634,0,1,2,3,64.99,2,5,0
2635,1,0,1,0,0,1,6,0
2636,1,1,4,0,0,5,12,1
2637,0,0,4,8,120.98,1,14,0
2638,1,1,1,6,68.99,5,18,0
2639,0,1,2,4,61.99,0,28,1
2640,0,1,3,1,45.99,0,18,0
2641,0,1,1,0,0,2,11,0
2642,0,1,3,1,139.98,3,1,0
2643,0,1,1,4,71.99,5,22,0
2644,0,1,2,0,0,4,19,0
2645,0,0,2,0,0,5,3,1
2646,0,0,1,1,62.99,3,4,0
2647,0,1,1,0,0,4,15,0
2648,0,1,3,2,73.99,3,14,0
2649,1,1,2,4,62.49,5,12,0
2650,0,0,1,6,61.49,5,7,1
2651,1,1,1,0,0,2,19,0
2652,1,1,1,3,113.98,4,17,0
2653,0,0,3,0,0,0,13,1
2654,0,1,3,0,0,6,17,1
2655,0,0,2,0,0,4,17,0
2656,0,0,2,1,185.97,1,8,0
2657,0,1,4,4,58.99,0,22,0
2658,0,1,2,9,40.99,6,13,0
2659,0,1,5,0,0,0,22,0
2660,0,0,3,0,0,3,6,0
2661,0,0,1,1,41.99,2,1,0
2662,0,1,3,6,175.47,5,23,0
2663,0,1,2,0,0,1,22,0
2664,0,1,3,0,0,4,20,0
2665,0,1,3,4,79.99,0,17,0
2666,0,0,1,1,66.99,0,3,1
2667,1,1,1,1,56.99,2,11,0
2668,0,0,1,1,53.49,4,4,0
2669,0,1,3,2,74.99,0,17,1
2670,0,0,1,1,60.99,1,1,0
2671,1,1,1,7,133.98,4,28,0
2672,0,1,3,0,0,5,8,0
2673,1,0,1,1,53.99,5,6,0
2674,0,1,1,0,0,4,14,0
2675,0,0,1,15,58.99,4,7,0
2676,0,0,1,0,0,0,8,0
2677,0,0,1,2,59.99,5,5,1
2678,0,1,2,0,0,6,10,0
2679,1,0,1,0,0,4,3,1
2680,0,0,2,1,105.98,0,18,1
2681,0,1,3,4,215.97,6,24,0
2682,0,1,2,4,49.49,1,12,0
2683,1,1,1,0,0,4,15,0
2684,0,0,1,6,62.99,4,4,0
2685,0,0,3,3,99.98,1,8,0
2686,1,1,1,0,0,1,23,0
2687,1,1,1,0,0,4,14,0
2688,0,1,1,1,60.99,1,6,0
2689,0,0,1,2,120.98,1,6,1
2690,0,1,3,0,0,2,13,0
2691,0,1,1,3,59.99,4,18,0
2692,0,1,3,4,65.99,5,24,0
2693,1,1,2,0,0,7,21,0
2694,0,0,2,0,0,6,1,0
2695,0,1,3,6,163.47,6,13,0
2696,0,1,3,0,0,7,21,0
2697,0,1,3,4,111.98,1,17,0
2698,0,0,3,1,131.97,4,7,1
2699,0,0,1,1,123.98,0,11,0
2700,0,1,3,5,70.99,0,23,0
2701,1,1,1,0,0,4,24,1
2702,0,1,4,2,55.99,0,8,0
2703,0,0,1,0,0,7,12,0
2704,0,0,2,2,143.98,0,9,0
2705,0,1,2,5,68.99,2,21,0
2706,1,1,1,2,121.98,0,14,0
2707,0,1,3,1,63.99,1,21,0
2708,1,0,1,1,59.49,7,17,0
2709,0,1,3,1,175.47,5,16,1
2710,0,1,3,2,70.49,4,25,0
2711,0,1,3,5,71.99,1,17,1
2712,1,1,1,0,0,7,19,0
2713,0,1,1,0,0,0,15,0
2714,0,0,2,4,122.98,0,9,0
2715,0,1,3,0,0,1,11,0
2716,0,0,3,0,0,3,8,1
2717,0,0,1,1,93.98,4,11,1
2718,0,0,3,0,0,4,3,0
2719,0,0,2,2,48.99,6,2,0
2720,1,1,1,1,71.99,0,32,0
2721,0,1,2,0,0,7,18,0
2722,0,1,2,1,135.98,2,8,0
2723,0,1,1,1,56.49,2,28,1
2724,0,1,3,11,115.98,0,18,0
2725,0,0,2,0,0,5,2,1
2726,0,1,2,1,52.99,2,17,0
2727,0,1,1,2,46.99,0,29,0
2728,1,0,1,16,187.47,2,5,0
2729,0,1,3,2,36.99,0,21,1
2730,0,0,1,2,231.96,5,4,0
2731,0,1,1,2,48.49,4,24,1
2732,0,1,3,4,215.97,6,24,0
2733,0,0,3,1,61.99,0,4,0
2734,0,0,1,0,0,1,16,0
2735,0,1,3,0,0,0,27,0
2736,0,0,4,4,48.99,4,10,0
2737,1,1,1,4,55.99,1,13,0
2738,0,1,3,1,141.98,3,19,1
2739,0,0,4,3,64.99,0,16,0
2740,1,0,1,1,55.49,4,5,0
2741,0,0,1,0,0,4,6,0
2742,0,1,3,6,50.49,0,28,0
2743,0,1,1,14,52.99,7,15,0
2744,0,1,3,2,108.98,1,16,0
2745,1,1,1,0,0,1,16,0
2746,0,0,2,1,107.98,6,14,0
2747,0,1,4,2,74.49,2,8,1
2748,1,1,3,0,0,3,15,0
2749,0,1,3,2,60.99,6,20,0
2750,0,1,2,5,74.49,4,9,0
2751,0,1,3,2,196.47,3,15,1
2752,0,1,3,3,184.47,1,21,0
2753,0,0,2,1,78.98,5,7,0
2754,1,1,1,1,65.99,2,22,1
2755,0,0,2,4,65.99,6,6,1
2756,0,1,3,2,58.99,2,11,0
2757,0,1,2,1,142.98,5,15,0
2758,0,0,1,9,32.99,3,3,0
2759,0,0,2,1,55.99,5,1,0
2760,0,0,3,4,53.99,4,19,1
2761,1,1,1,1,117.98,1,12,0
2762,0,0,2,1,115.98,5,11,0
2763,0,1,3,1,89.98,1,24,0
2764,1,1,1,3,36.99,5,25,0
2765,0,1,1,0,0,3,17,0
2766,0,1,2,1,101.98,5,16,0
2767,1,0,1,5,109.98,0,15,1
2768,1,0,4,2,113.98,2,9,0
2769,0,1,3,10,135.98,2,14,1
2770,1,1,1,0,0,4,17,0
2771,0,1,2,3,71.99,1,13,1
2772,1,0,1,3,59.49,6,17,1
2773,0,1,1,0,0,1,15,1
2774,0,0,3,2,73.99,7,5,1
2775,1,0,1,1,42.99,3,11,0
2776,1,1,1,0,0,0,24,0
2777,0,0,1,6,48.99,4,15,0
2778,0,0,3,0,0,7,3,0
2779,0,1,1,4,68.49,7,22,0
2780,0,1,4,1,137.98,3,27,0
2781,1,1,1,5,48.99,3,20,0
2782,0,1,1,7,53.99,5,10,1
2783,0,1,4,0,0,0,22,1
2784,0,0,1,1,58.49,6,2,1
2785,1,1,1,1,71.49,2,15,0
2786,0,1,3,6,113.98,4,15,1
2787,1,1,3,4,182.97,3,22,0
